index,pi0,kra5,kra50
358,12.530000000000001,12.530000000000001,12.530000000000001
359,12.565000000000001,12.565000000000001,12.565000000000001
360,12.600000000000001,12.600000000000001,12.600000000000001
361,12.635000000000002,12.635000000000002,12.635000000000002
362,12.670000000000002,12.670000000000002,12.670000000000002
363,12.705000000000002,12.705000000000002,12.705000000000002
364,12.740000000000002,12.740000000000002,12.740000000000002
365,12.775,12.775,12.775
366,12.81,12.81,12.81
367,12.845,12.845,12.845
368,12.88,12.88,12.88
369,12.915000000000001,12.915000000000001,12.915000000000001
370,12.950000000000001,12.950000000000001,12.950000000000001
371,12.985000000000001,12.985000000000001,12.985000000000001
372,13.020000000000001,13.020000000000001,13.020000000000001
373,13.055000000000001,13.055000000000001,13.055000000000001
374,13.090000000000002,13.090000000000002,13.090000000000002
375,13.125000000000002,13.125000000000002,13.125000000000002
376,13.160000000000002,13.160000000000002,13.160000000000002
377,13.195000000000002,13.195000000000002,13.195000000000002
378,13.23,13.23,13.23
379,13.265,13.265,13.265
380,13.3,13.3,13.3
381,13.335,13.335,13.335
382,13.370000000000001,13.370000000000001,13.370000000000001
383,13.405000000000001,13.405000000000001,13.405000000000001
384,13.440000000000001,13.440000000000001,13.440000000000001
385,13.475000000000001,13.475000000000001,13.475000000000001
386,13.510000000000002,13.510000000000002,13.510000000000002
387,13.545000000000002,13.545000000000002,13.545000000000002
388,13.580000000000002,13.580000000000002,13.580000000000002
389,13.615000000000002,13.615000000000002,13.615000000000002
390,13.650000000000002,13.650000000000002,13.650000000000002
391,13.685,13.685,13.685
392,13.72,13.72,13.72
393,13.755,13.755,13.755
394,13.790000000000001,13.790000000000001,13.790000000000001
395,13.825000000000001,13.825000000000001,13.825000000000001
396,13.860000000000001,13.860000000000001,13.860000000000001
397,13.895000000000001,13.895000000000001,13.895000000000001
398,13.930000000000001,13.930000000000001,13.930000000000001
399,13.965000000000002,13.965000000000002,13.965000000000002
400,14.000000000000002,14.000000000000002,14.000000000000002
401,14.035000000000002,14.035000000000002,14.035000000000002
402,14.070000000000002,14.070000000000002,14.070000000000002
403,14.105000000000002,14.105000000000002,14.105000000000002
404,14.14,14.14,14.14
405,14.175,14.175,14.175
406,14.21,14.21,14.21
407,14.245000000000001,14.245000000000001,14.245000000000001
408,14.280000000000001,14.280000000000001,14.280000000000001
409,14.315000000000001,14.315000000000001,14.315000000000001
410,14.350000000000001,14.350000000000001,14.350000000000001
411,14.385000000000002,14.385000000000002,14.385000000000002
412,14.420000000000002,14.420000000000002,14.420000000000002
413,14.455000000000002,14.455000000000002,14.455000000000002
414,14.490000000000002,14.490000000000002,14.490000000000002
415,14.525000000000002,14.525000000000002,14.525000000000002
416,14.560000000000002,14.560000000000002,14.560000000000002
417,14.595,14.595,14.595
418,14.63,14.63,14.63
419,14.665000000000001,14.665000000000001,14.665000000000001
420,14.700000000000001,14.700000000000001,14.700000000000001
421,14.735000000000001,14.735000000000001,14.735000000000001
422,14.770000000000001,14.770000000000001,14.770000000000001
423,14.805000000000001,14.805000000000001,14.805000000000001
424,14.840000000000002,14.840000000000002,14.840000000000002
425,14.875000000000002,14.875000000000002,14.875000000000002
426,14.910000000000002,14.910000000000002,14.910000000000002
427,14.945000000000002,14.945000000000002,14.945000000000002
428,14.980000000000002,14.980000000000002,14.980000000000002
429,15.015,15.015,15.015
430,15.05,15.05,15.05
431,15.085,15.085,15.085
432,15.120000000000001,15.120000000000001,15.120000000000001
433,15.155000000000001,15.155000000000001,15.155000000000001
434,15.190000000000001,15.190000000000001,15.190000000000001
435,15.225000000000001,15.225000000000001,15.225000000000001
436,15.260000000000002,15.260000000000002,15.260000000000002
437,15.295000000000002,15.295000000000002,15.295000000000002
438,15.330000000000002,15.330000000000002,15.330000000000002
439,15.365000000000002,15.365000000000002,15.365000000000002
440,15.400000000000002,15.400000000000002,15.400000000000002
441,15.435000000000002,15.435000000000002,15.435000000000002
442,15.47,15.47,15.47
443,15.505,15.505,15.505
444,15.540000000000001,15.540000000000001,15.540000000000001
445,15.575000000000001,15.575000000000001,15.575000000000001
446,15.610000000000001,15.610000000000001,15.610000000000001
447,15.645000000000001,15.645000000000001,15.645000000000001
448,15.680000000000001,15.680000000000001,15.680000000000001
449,15.715000000000002,15.715000000000002,15.715000000000002
450,15.750000000000002,15.750000000000002,15.750000000000002
451,15.785000000000002,15.785000000000002,15.785000000000002
452,15.820000000000002,15.820000000000002,15.820000000000002
453,15.855000000000002,15.855000000000002,15.855000000000002
454,15.890000000000002,15.890000000000002,15.890000000000002
455,15.925,15.925,15.925
456,15.96,15.96,15.96
457,15.995000000000001,15.995000000000001,15.995000000000001
458,16.03,16.03,16.03
459,16.065,16.065,16.065
460,16.1,16.1,16.1
461,16.135,16.135,16.135
462,16.17,16.17,16.17
463,16.205000000000002,16.205000000000002,16.205000000000002
464,16.240000000000002,16.240000000000002,16.240000000000002
465,16.275000000000002,16.275000000000002,16.275000000000002
466,16.310000000000002,16.310000000000002,16.310000000000002
467,16.345000000000002,16.345000000000002,16.345000000000002
468,16.380000000000003,16.380000000000003,16.380000000000003
469,16.415000000000003,16.415000000000003,16.415000000000003
470,16.450000000000003,16.450000000000003,16.450000000000003
471,16.485000000000003,16.485000000000003,16.485000000000003
472,16.520000000000003,16.520000000000003,16.520000000000003
473,16.555000000000003,16.555000000000003,16.555000000000003
474,16.59,16.59,16.59
475,16.625,16.625,16.625
476,16.66,16.66,16.66
477,16.695,16.695,16.695
478,16.73,16.73,16.73
479,16.765,16.765,16.765
480,16.8,16.8,16.8
481,16.835,16.835,16.835
482,16.87,16.87,16.87
483,16.905,16.905,16.905
484,16.94,16.94,16.94
485,16.975,16.975,16.975
486,17.01,17.01,17.01
487,17.045,17.045,17.045
488,17.080000000000002,17.080000000000002,17.080000000000002
489,17.115000000000002,17.115000000000002,17.115000000000002
490,17.150000000000002,17.150000000000002,17.150000000000002
491,17.185000000000002,17.185000000000002,17.185000000000002
492,17.220000000000002,17.220000000000002,17.220000000000002
493,17.255000000000003,17.255000000000003,17.255000000000003
494,17.290000000000003,17.290000000000003,17.290000000000003
495,17.325000000000003,17.325000000000003,17.325000000000003
496,17.360000000000003,17.360000000000003,17.360000000000003
497,17.395000000000003,17.395000000000003,17.395000000000003
498,17.430000000000003,17.430000000000003,17.430000000000003
499,17.465000000000003,17.465000000000003,17.465000000000003
500,17.5,17.5,17.5
501,17.535,17.535,17.535
502,17.57,17.57,17.57
503,17.605,17.605,17.605
504,17.64,17.64,17.64
505,17.675,17.675,17.675
506,17.71,17.71,17.71
507,17.745,17.745,17.745
508,17.78,17.78,17.78
509,17.815,17.815,17.815
510,17.85,17.85,17.85
511,17.885,17.885,17.885
512,17.92,17.92,17.92
513,17.955000000000002,17.955000000000002,17.955000000000002
514,17.990000000000002,17.990000000000002,17.990000000000002
515,18.025000000000002,18.025000000000002,18.025000000000002
516,18.060000000000002,18.060000000000002,18.060000000000002
517,18.095000000000002,18.095000000000002,18.095000000000002
518,18.130000000000003,18.130000000000003,18.130000000000003
519,18.165000000000003,18.165000000000003,18.165000000000003
520,18.200000000000003,18.200000000000003,18.200000000000003
521,18.235000000000003,18.235000000000003,18.235000000000003
522,18.270000000000003,18.270000000000003,18.270000000000003
523,18.305000000000003,18.305000000000003,18.305000000000003
524,18.340000000000003,18.340000000000003,18.340000000000003
525,18.375,18.375,18.375
526,18.41,18.41,18.41
527,18.445,18.445,18.445
528,18.48,18.48,18.48
529,18.515,18.515,18.515
530,18.55,18.55,18.55
531,18.585,18.585,18.585
532,18.62,18.62,18.62
533,18.655,18.655,18.655
534,18.69,18.69,18.69
535,18.725,18.725,18.725
536,18.76,18.76,18.76
537,18.795,18.795,18.795
538,18.830000000000002,18.830000000000002,18.830000000000002
539,18.865000000000002,18.865000000000002,18.865000000000002
540,18.900000000000002,18.900000000000002,18.900000000000002
541,18.935000000000002,18.935000000000002,18.935000000000002
542,18.970000000000002,18.970000000000002,18.970000000000002
543,19.005000000000003,19.005000000000003,19.005000000000003
544,19.040000000000003,19.040000000000003,19.040000000000003
545,19.075000000000003,19.075000000000003,19.075000000000003
546,19.110000000000003,19.110000000000003,19.110000000000003
547,19.145000000000003,19.145000000000003,19.145000000000003
548,19.180000000000003,19.180000000000003,19.180000000000003
549,19.215000000000003,19.215000000000003,19.215000000000003
550,19.250000000000004,19.250000000000004,19.250000000000004
551,19.285,19.285,19.285
552,19.32,19.32,19.32
553,19.355,19.355,19.355
554,19.39,19.39,19.39
555,19.425,19.425,19.425
556,19.46,19.46,19.46
557,19.495,19.495,19.495
558,19.53,19.53,19.53
559,19.565,19.565,19.565
560,19.6,19.6,19.6
561,19.635,19.635,19.635
562,19.67,19.67,19.67
563,19.705000000000002,19.705000000000002,19.705000000000002
564,19.740000000000002,19.740000000000002,19.740000000000002
565,19.775000000000002,19.775000000000002,19.775000000000002
566,19.810000000000002,19.810000000000002,19.810000000000002
567,19.845000000000002,19.845000000000002,19.845000000000002
568,19.880000000000003,19.880000000000003,19.880000000000003
569,19.915000000000003,19.915000000000003,19.915000000000003
570,19.950000000000003,19.950000000000003,19.950000000000003
571,19.985000000000003,19.985000000000003,19.985000000000003
572,20.020000000000003,20.020000000000003,20.020000000000003
573,20.055000000000003,20.055000000000003,20.055000000000003
574,20.090000000000003,20.090000000000003,20.090000000000003
575,20.125000000000004,20.125000000000004,20.125000000000004
576,20.160000000000004,20.160000000000004,20.160000000000004
577,20.195,20.195,20.195
578,20.23,20.23,20.23
579,20.265,20.265,20.265
580,20.3,20.3,20.3
581,20.335,20.335,20.335
582,20.37,20.37,20.37
583,20.405,20.405,20.405
584,20.44,20.44,20.44
585,20.475,20.475,20.475
586,20.51,20.51,20.51
587,20.545,20.545,20.545
588,20.580000000000002,20.580000000000002,20.580000000000002
589,20.615000000000002,20.615000000000002,20.615000000000002
590,20.650000000000002,20.650000000000002,20.650000000000002
591,20.685000000000002,20.685000000000002,20.685000000000002
592,20.720000000000002,20.720000000000002,20.720000000000002
593,20.755000000000003,20.755000000000003,20.755000000000003
594,20.790000000000003,20.790000000000003,20.790000000000003
595,20.825000000000003,20.825000000000003,20.825000000000003
596,20.860000000000003,20.860000000000003,20.860000000000003
597,20.895000000000003,20.895000000000003,20.895000000000003
598,20.930000000000003,20.930000000000003,20.930000000000003
599,20.965000000000003,20.965000000000003,20.965000000000003
600,21.000000000000004,21.000000000000004,21.000000000000004
601,21.035000000000004,21.035000000000004,21.035000000000004
602,21.07,21.07,21.07
603,21.105,21.105,21.105
604,21.14,21.14,21.14
605,21.175,21.175,21.175
606,21.21,21.21,21.21
607,21.245,21.245,21.245
608,21.28,21.28,21.28
609,21.315,21.315,21.315
610,21.35,21.35,21.35
611,21.385,21.385,21.385
612,21.42,21.42,21.42
613,21.455000000000002,21.455000000000002,21.455000000000002
614,21.490000000000002,21.490000000000002,21.490000000000002
615,21.525000000000002,21.525000000000002,21.525000000000002
616,21.560000000000002,21.560000000000002,21.560000000000002
617,21.595000000000002,21.595000000000002,21.595000000000002
618,21.630000000000003,21.630000000000003,21.630000000000003
619,21.665000000000003,21.665000000000003,21.665000000000003
620,21.700000000000003,21.700000000000003,21.700000000000003
621,21.735000000000003,21.735000000000003,21.735000000000003
622,21.770000000000003,21.770000000000003,21.770000000000003
623,21.805000000000003,21.805000000000003,21.805000000000003
624,21.840000000000003,21.840000000000003,21.840000000000003
625,21.875000000000004,21.875000000000004,21.875000000000004
626,21.910000000000004,21.910000000000004,21.910000000000004
627,21.945000000000004,21.945000000000004,21.945000000000004
628,21.98,21.98,21.98
629,22.015,22.015,22.015
630,22.05,22.05,22.05
631,22.085,22.085,22.085
632,22.12,22.12,22.12
633,22.155,22.155,22.155
634,22.19,22.19,22.19
635,22.225,22.225,22.225
636,22.26,22.26,22.26
637,22.295,22.295,22.295
638,22.330000000000002,22.330000000000002,22.330000000000002
639,22.365000000000002,22.365000000000002,22.365000000000002
640,22.400000000000002,22.400000000000002,22.400000000000002
