n_inj,median_ns
1337,1479.3776510907364
1338,1462.4780008535554
1339,1458.723139321014
1340,1446.5216449241116
1341,1490.302389580681
1342,1453.3636701723626
1343,1466.909357674087
1344,1491.6004737960916
1345,1476.5043781618797
1346,1526.5123620126858
1347,1461.6552402655047
1348,1458.398623121514
1349,1489.7680671978349
1350,1456.9228795728839
1351,1507.137633425621
1352,1507.7263099252507
1353,1501.4217041403786
1354,1471.3429002259443
1355,1486.0629292803706
1356,1463.961839108535
1357,1511.8064020194442
1358,1507.554806880514
1359,1476.2574538709969
1360,1475.9689823529793
1361,1503.58375434533
1362,1491.9478907888088
1363,1503.09908081128
1364,1486.681531851039
1365,1550.9683516582609
1366,1530.2752039716113
1367,1482.1318968518444
1368,1519.9900255510365
1369,1509.1066761729917
1370,1498.7256134755148
1371,1519.0106857248356
1372,1503.655358640265
1373,1520.5034441862183
1374,1516.9799720784417
1375,1512.5562088239888
1376,1536.0470090257363
1377,1480.483386832445
1378,1492.7834708184373
1379,1549.2936638558647
1380,1515.3882316092859
1381,1501.1593232830833
1382,1502.4267725556622
1383,1523.5493593662457
1384,1519.6480520997934
1385,1530.08130199991
1386,1476.2962773224879
1387,1539.5976095129865
1388,1489.563942698433
1389,1501.7918530023417
1390,1568.5593977391159
1391,1528.080450480209
1392,1543.77828587095
1393,1534.1784421446519
1394,1563.5639222910354
1395,1524.2588419433073
1396,1516.9146329964965
1397,1534.0176857968454
1398,1507.9969076122509
1399,1520.630470270412
1400,1569.4257348315418
1401,1562.5737628559357
1402,1554.3855295220517
1403,1534.0580259849248
1404,1591.0997607929176
1405,1532.559406901703
1406,1542.8675398477035
1407,1591.8714514416097
1408,1549.225997462399
1409,1555.2632131943387
1410,1566.5853734116722
1411,1550.1019994797816
1412,1556.5895981524836
1413,1560.8116419425123
1414,1515.060335514388
1415,1515.9421442930707
1416,1533.5490752807953
1417,1528.5482068097513
1418,1580.2968497263382
1419,1562.2464476934542
1420,1553.6060959693125
1421,1553.664568270818
1422,1538.4074606770832
1423,1553.9757973101155
1424,1576.596069455602
1425,1573.5716268427568
1426,1587.5493665918884
1427,1549.2458869421016
1428,1588.1780806786678
1429,1567.0369319637346
1430,1560.466883710909
1431,1596.721706128447
1432,1548.7918433754412
1433,1552.0925804635672
1434,1540.5021677801974
1435,1591.1929854148198
1436,1560.3809615529003
1437,1609.0347537355174
1438,1558.7367214381989
1439,1607.0280663349067
1440,1579.1316469919689
1441,1589.5726601522733
1442,1588.478657571561
1443,1589.5574926924319
1444,1591.392371220168
1445,1570.2028182262457
1446,1602.003205206288
1447,1574.4346821509412
1448,1584.6283938482907
1449,1575.3185256858856
1450,1572.3712554615622
1451,1609.637241518175
1452,1635.7411633178972
1453,1628.521868014265
1454,1587.0991410891675
1455,1645.7123516660154
1456,1622.4820759319223
1457,1573.258973984735
1458,1616.7227194391112
1459,1601.2395477293846
1460,1593.7195640213354
1461,1612.0689163109992
1462,1606.0211759484291
1463,1618.1209305354578
1464,1648.4589614789375
1465,1618.9633699172637
1466,1625.861207263712
1467,1602.4924742316082
1468,1625.8329799875971
1469,1615.278175296884
1470,1638.4152249899219
1471,1631.3449886014982
1472,1671.5153313926292
1473,1582.4351702876756
1474,1613.0723376818862
1475,1611.6532516355055
1476,1596.6141516055263
1477,1623.4937910157855
1478,1625.9011844175875
1479,1601.3285473847616
1480,1601.5338703166071
1481,1646.0004512778432
1482,1644.0209544675906
1483,1619.3897466322737
1484,1649.4794488963832
1485,1614.4479729671198
1486,1630.8710725215888
1487,1624.5399625476025
1488,1651.6703850276817
1489,1633.3642513351313
1490,1658.6223948773895
1491,1616.8744075686304
1492,1647.2932375758191
1493,1660.213632248429
1494,1606.812034556037
1495,1616.561704398792
1496,1639.9112303111808
1497,1642.4391703962142
1498,1612.4380094836372
1499,1657.5306084769643
1500,1612.5971658872334
1501,1639.4864395208165
1502,1611.6096661878437
1503,1707.032032296072
1504,1635.8072832181285
1505,1661.1540154981762
1506,1642.6940385932203
1507,1593.672446419784
1508,1641.671423206254
1509,1692.5707623983235
1510,1637.9525927854784
1511,1697.9466282991193
1512,1645.9143590217493
1513,1686.2834996459646
1514,1674.9828529872113
1515,1666.5705327902629
1516,1679.690886350546
1517,1630.8072262950827
1518,1643.3392816491146
1519,1657.4432915716523
1520,1682.4141268721382
1521,1624.1573243597218
1522,1667.8179981007634
1523,1681.176757957941
1524,1640.3180174985528
1525,1661.9497646623229
1526,1709.0342238352648
1527,1619.0162606825506
1528,1644.292514068724
1529,1687.4498903738117
1530,1684.046261211482
1531,1701.5839734863746
1532,1709.3980535848743
1533,1664.822731034763
1534,1699.151666974067
1535,1639.3138634216152
1536,1687.3336455632198
1537,1690.2609353270504
1538,1682.0079160455398
1539,1695.180081231992
1540,1695.8455853461624
1541,1669.8254547771585
1542,1658.7967979869259
1543,1748.7824739969078
1544,1709.8116079100037
1545,1673.1347211013986
1546,1720.5092773296537
1547,1698.9821611601578
1548,1704.0537213471507
1549,1710.6578977310269
1550,1719.3510470966164
1551,1686.11274399256
1552,1709.8588752604328
1553,1681.4952007536801
1554,1702.943345320732
1555,1693.0203369167875
1556,1721.9619029501846
1557,1717.7204404146005
1558,1704.9124513422166
1559,1749.0316036659633
1560,1719.8920239399795
1561,1700.6123063122884
1562,1722.5138084832379
1563,1717.3914261576515
1564,1731.115727782883
1565,1736.0783709126222
1566,1746.2989604447291
1567,1713.1752602298798
1568,1738.3702956737557
1569,1723.4968598854198
1570,1680.0445301811883
1571,1720.58471799353
1572,1758.2485220884628
1573,1667.9580911273442
1574,1689.6784520665906
1575,1711.2581972062076
1576,1745.008044894304
1577,1712.217625224258
1578,1755.8755947860718
1579,1698.8753233037396
1580,1667.519590375729
1581,1795.5827870984153
1582,1730.935285931945
1583,1713.0397319111164
1584,1766.9100228141929
1585,1754.9058454861395
1586,1740.2215765930644
1587,1743.9274128693821
1588,1787.2332939885343
1589,1711.8525120174324
1590,1726.7760101991632
1591,1761.2446456943026
1592,1767.298831387598
1593,1750.8573050181617
1594,1756.613778875179
1595,1748.5917629120343
1596,1749.92701875099
1597,1778.1631345549226
1598,1743.9999905140337
1599,1753.715976256704
1600,1771.9579855220904
1601,1778.833639605869
1602,1717.4228662246117
1603,1755.1659182532594
1604,1751.9745174977961
1605,1732.0872159333276
1606,1772.066627554346
1607,1765.2591445410394
1608,1744.7760641164964
1609,1809.3849852533112
1610,1762.7825268963902
1611,1747.2018443991246
1612,1755.3927603129537
1613,1799.160832747757
1614,1755.0035048904792
1615,1811.5272179473354
1616,1737.8499550772353
1617,1781.9553251945886
1618,1755.7569939143696
1619,1800.9153143266217
1620,1733.5513296156396
1621,1735.595650699524
1622,1797.8301693053754
1623,1766.6859558623846
1624,1764.6594220126735
1625,1786.0093592419967
1626,1764.1461573364472
1627,1800.0858634747797
1628,1739.8727357203202
1629,1777.6352765203892
1630,1759.483047799271
1631,1815.420298671118
1632,1772.051186972209
1633,1753.1258443564889
1634,1800.9054575848497
1635,1813.6491728760261
1636,1763.7872223618951
1637,1798.2861006516687
1638,1789.7675884951022
1639,1746.7233938179002
1640,1801.3125777447485
1641,1823.0847788058695
1642,1787.5388338220737
1643,1766.5676531779116
1644,1775.9125524799044
1645,1810.3104638798022
1646,1830.6167713016428
1647,1829.6864757191906
1648,1762.6675453693388
1649,1790.45635856428
1650,1824.4692924468427
1651,1858.8755169973565
1652,1799.261311517217
1653,1826.5463429691836
1654,1804.2834936804957
1655,1812.034578246164
1656,1833.1763737644674
1657,1800.1083834795759
1658,1820.2904547013034
1659,1856.371165276288
1660,1791.497509807882
1661,1796.409894249496
1662,1835.9209783875413
1663,1814.0697954512575
1664,1820.45092515758
1665,1850.0816247323369
1666,1789.1738488119938
1667,1828.0151037625897
1668,1878.0097202993813
1669,1821.7660653652551
1670,1832.4207563941175
1671,1830.9962580305814
1672,1824.1131820004864
1673,1839.2315938553993
1674,1837.139166708418
1675,1801.6930979654135
1676,1855.3829909356587
1677,1819.2796044124739
1678,1834.5926341604654
1679,1831.5334717560659
1680,1853.9835137607165
1681,1871.6968317773835
1682,1852.2015797538052
1683,1857.227310890236
1684,1831.9919790399504
1685,1810.5245395717443
1686,1865.206574006988
1687,1902.6593255840637
1688,1842.7476935566792
1689,1838.2817204007806
1690,1852.5542586952754
1691,1872.016250736986
1692,1860.7166784922792
1693,1837.275487153714
1694,1834.1697246036238
1695,1879.415086170437
1696,1894.7521003973307
1697,1875.344877420811
1698,1883.426171461857
1699,1846.0216842778605
1700,1853.448206663779
1701,1861.4502558624736
1702,1858.720582680337
1703,1882.545477525563
1704,1887.3956031439998
1705,1848.062443531795
1706,1892.0688739194866
1707,1886.4859702855983
1708,1861.958887085369
1709,1860.2700246416193
1710,1889.081619143798
1711,1892.8780160420638
1712,1868.839343826926
1713,1885.0693645428369
1714,1919.376471880327
1715,1887.0112390171175
1716,1920.007756956506
1717,1837.8202965471066
1718,1863.3335243524712
1719,1901.6417685741021
1720,1891.3552947411767
1721,1875.0850246420987
1722,1875.69694579293
1723,1894.2877437542213
1724,1897.9774701172382
1725,1892.217520260595
1726,1906.1951059028215
1727,1907.7563081536691
1728,1906.0850577199558
1729,1900.2295492174217
1730,1865.1592521372872
1731,1890.8241382340057
1732,1924.5243698905406
1733,1915.2349385208672
1734,1858.5426347171187
1735,1881.141115487256
1736,1905.827583461381
1737,1882.456047793361
1738,1913.9444680740926
1739,1913.424192481211
1740,1896.7996430575863
1741,1870.778727615184
1742,1908.6221889950593
1743,1905.6674989279468
1744,1921.6545816216305
1745,1937.3896379286002
1746,1892.2700592521107
1747,1900.6480053229943
1748,1937.87136392548
1749,1881.9460180248223
1750,1899.5368588750175
1751,1958.429808549988
1752,1923.3597201634454
1753,1922.6320156348456
1754,1941.865853739029
1755,1911.5596199146419
1756,1860.1229152015726
1757,1966.6758476433715
1758,1965.9586149985869
1759,1938.585081239405
1760,1945.634886336655
1761,1922.4678114847247
1762,1926.0718895478171
1763,1908.453718730213
1764,1917.7408171379034
1765,1897.108968891434
1766,1893.2812237866244
1767,1936.7664119129743
1768,1933.2845348118203
1769,1938.3010573274255
1770,1893.3626936127712
1771,1970.5517489208478
1772,1942.769111617235
1773,1910.606958449506
1774,1935.3434606021053
1775,1941.1606989369598
1776,1925.7599980226448
1777,1970.08149630347
1778,1943.736479241965
1779,1947.3841403045049
1780,1983.3032067928234
1781,1920.2357888492497
1782,1977.106364494191
1783,1942.8686244173741
1784,1963.5123125150913
1785,1938.351223013078
1786,1955.6955872730603
1787,1934.244020629887
1788,1961.964517071687
1789,1954.2565613246306
1790,1955.5558642423425
1791,1975.6340370214236
1792,1933.1234435690048
1793,1967.2577262604382
1794,1987.4338065115185
1795,1983.5443958102155
1796,1953.8729335190367
1797,1957.0005005089415
1798,1909.0784670040134
1799,1988.7775541779088
